date,open,high,low,close,Volume
2017-02-28,132.4111,132.754,132.0441,132.3242,23482860
2017-03-01,133.1935,135.3766,132.9086,135.0288,36414585
2017-03-02,135.2317,135.5008,134.0339,134.2271,26210984
2017-03-03,134.0532,135.0675,133.8697,135.0192,21571121
2017-03-06,134.6183,135.0095,133.8754,134.5942,21750044
2017-03-07,134.3237,135.2124,134.0629,134.768,17446297
2017-03-08,134.2174,135.0385,134.0919,134.2657,18707236
2017-03-09,134.0146,134.0629,132.3822,133.9566,22155904
2017-03-10,134.5072,134.6107,133.918,134.401,19612801
2017-03-13,134.1209,134.6811,134.0919,134.4589,17421717
2017-03-14,134.5555,134.8936,134.1112,134.2561,15309065
2017-03-15,134.6618,135.9562,134.2899,135.676,25691774
2017-03-16,135.9272,136.2169,135.4828,135.8982,19231998
2017-03-17,136.1976,136.1976,135.1254,135.222,43884952
2017-03-20,135.6181,136.6806,135.4538,136.642,21542038
2017-03-21,137.2698,137.9363,134.9709,135.0771,39529912
2017-03-22,135.082,136.7772,134.9999,136.6033,25860165
2017-03-23,136.4488,136.7621,135.8209,136.1203,20346301
2017-03-24,136.6806,136.9124,135.5698,135.8499,22395563
2017-03-27,134.6425,136.4101,133.8987,136.0817,23575094
2017-03-28,136.1107,139.1341,135.8306,138.9023,33374805
2017-03-29,138.7863,139.5688,138.313,139.2114,29189955
2017-03-30,139.279,139.5784,138.6125,139.0278,21207252
2017-03-31,138.825,139.3562,138.1392,138.767,19661651
2017-04-03,138.8153,139.2114,138.1778,138.8057,19985714
2017-04-04,138.371,139.9551,138.2937,139.8392,19891354
2017-04-05,139.308,140.5057,138.9119,139.1148,27717854
2017-04-06,139.3756,139.5977,138.5642,138.767,21149034
2017-04-07,138.8346,139.2693,138.3903,138.4579,16658543
2017-04-10,138.7091,138.9788,138.0329,138.2937,18933397
2017-04-11,138.0715,138.4676,135.2896,136.8062,30379376
2017-04-12,136.7772,137.3085,136.2073,136.9704,20350000
2017-04-13,137.0766,137.5306,136.2459,136.2459,17822880
2017-04-17,136.6613,137.0477,136.0721,136.9994,16582094
2017-04-18,136.5937,137.2022,136.3039,136.3908,14697544
2017-04-19,137.0477,137.1636,135.6664,135.8885,17328375
2017-04-20,136.4101,138.0522,136.3522,137.5886,23319562
2017-04-21,137.5886,137.8204,137.0187,137.4244,17320928
2017-04-24,138.6125,139.0471,138.3034,138.7477,17134333
2017-04-25,139.0085,139.9648,138.9699,139.6074,18871501
2017-04-26,139.5494,139.675,138.4929,138.7863,20041241
2017-04-27,139.0206,139.25,138.4289,138.8926,14246347
2017-04-28,139.1824,139.3852,138.3903,138.7574,20860358
2017-05-01,140.158,142.1865,140.0227,141.5876,33602943
2017-05-02,142.5149,143.0461,141.8387,142.4859,45352194
2017-05-03,140.6313,142.4666,139.3562,142.0512,45697034
2017-05-04,141.5296,142.1285,140.8438,141.5393,23371872
2017-05-05,141.7614,143.9058,141.7614,143.8865,27327725
2017-05-08,143.9541,148.4651,143.9541,147.7986,48752413
2017-05-09,148.6293,149.6049,148.2236,148.7452,39130363
2017-05-10,148.3975,148.6969,146.9292,148.0401,25805692
2017-05-11,147.8655,149.4368,147.7297,149.3204,27255058
2017-05-12,150.0479,151.7161,150.0188,151.4058,32527017
2017-05-15,151.3185,151.9392,150.3873,151.0178,26009719
2017-05-16,151.2506,151.367,150.0673,150.7947,20048478
2017-05-17,148.9809,149.9218,145.2079,145.7317,50767678
2017-05-18,146.721,148.7288,146.5852,147.9528,33568215
2017-05-19,148.7676,149.3495,148.0401,148.4572,26960788
2017-05-22,149.3689,149.9315,148.3117,149.3592,22966437
2017-05-23,150.2418,150.2418,148.6997,149.1749,19918871
2017-05-24,149.2137,149.5338,148.0789,148.7288,19219154
2017-05-25,149.107,149.7084,148.4281,149.2428,19235598
2017-05-26,149.3689,149.6017,148.6997,148.9906,21927637
2017-05-30,148.8063,149.786,148.7191,149.0488,20126851
2017-05-31,149.3398,149.5338,147.7976,148.1662,24451164
2017-06-01,148.5639,148.7191,147.6424,148.5736,16404088
2017-06-02,148.9615,150.7753,148.2923,150.7753,27770715
2017-06-05,149.6987,149.8054,148.8451,149.301,25331662
2017-06-06,149.2719,151.1245,149.1555,149.8054,26624926
2017-06-07,150.3582,151.2894,149.8345,150.6977,21069647
2017-06-08,150.5813,150.8626,149.7569,150.3291,21250798
2017-06-09,150.5231,150.5231,141.6289,144.4999,64882657
2017-06-12,141.3573,141.6968,138.2244,141.0469,72307330
2017-06-13,142.7346,143.0159,140.785,142.1817,34165445
2017-06-14,143.0644,143.0644,139.5144,140.7947,31531232
2017-06-15,139.0101,140.135,137.9335,139.9509,32165373
2017-06-16,139.4562,140.1546,137.9238,137.9917,50361093
2017-06-19,139.3399,142.3272,139.3399,141.9393,32541404
2017-06-20,142.4533,142.4533,140.5814,140.6493,24900073
2017-06-21,141.1439,141.6767,140.2613,141.4834,21265751
2017-06-22,141.3864,142.2884,140.7558,141.2506,19106294
2017-06-23,140.7656,142.7346,140.7462,141.8811,35439389
2017-06-26,142.7443,143.8209,141.0081,141.4349,25692361
2017-06-27,140.6493,141.7647,139.3011,139.4077,24761891
2017-06-28,140.1449,141.7162,138.855,141.4446,22082432
2017-06-29,140.3583,140.7656,138.0014,139.3593,31499368
2017-06-30,140.1061,140.6008,139.4562,139.689,23024107
2017-07-03,140.5232,140.9306,138.7967,139.1847,14277848
2017-07-05,139.369,140.4359,138.4317,139.7569,21569557
2017-07-06,138.7191,139.1847,138.1274,138.4378,24128782
2017-07-07,138.6027,140.3971,138.6027,139.8442,19201712
2017-07-10,139.7763,141.561,139.0586,140.6978,21090636
2017-07-11,140.3777,141.464,140.0382,141.1536,19781836
2017-07-12,141.4834,141.7841,140.465,141.3573,24884478
2017-07-13,141.1245,144.0246,141.0663,143.3263,25199373
2017-07-14,143.5202,144.8393,142.8995,144.5581,20132061
2017-07-17,144.3447,146.3621,144.1022,145.0624,23793456
2017-07-18,144.7133,145.6153,144.1992,145.5668,17868792
2017-07-19,145.9548,146.8665,145.4407,146.4785,20922969
2017-07-20,146.9441,147.1769,145.6735,145.819,17243748
2017-07-21,145.4795,145.916,144.4029,145.7511,26252630
2017-07-24,146.0518,147.8558,145.3922,147.5163,21493160
2017-07-25,147.2351,149.2137,147.2351,148.1468,18853932
2017-07-26,148.7385,149.301,148.4572,148.8451,15780951
2017-07-27,149.1264,149.3592,142.8704,146.0324,32476337
2017-07-28,145.3825,145.7123,144.7036,145.0042,17213653
2017-07-31,145.3922,145.8093,143.6754,144.2574,19845920
2017-08-01,152.3369,154.141,151.9587,153.8209,21194042
2017-08-02,154.4901,154.946,151.464,152.4145,69936800
2017-08-03,152.3272,152.4824,150.3582,150.8917,27097296
2017-08-04,151.3767,152.6667,151.0081,151.687,20559852
2017-08-07,152.3369,154.141,151.9587,154.0343,21870321
2017-08-08,153.8306,156.9634,153.5105,155.2661,36205896
2017-08-09,154.4707,156.4203,154.3252,156.2166,26131530
2017-08-10,155.7006,155.798,150.569,151.2409,40804273
2017-08-11,152.4872,154.4082,151.9712,153.3441,26257096
2017-08-14,155.1358,156.0024,154.5808,155.6519,22122734
2017-08-15,156.4406,157.9353,155.9343,157.3559,29465487
2017-08-16,157.687,158.242,155.944,156.723,27671612
2017-08-17,156.3043,156.4893,153.6947,153.7142,27940565
2017-08-18,153.7142,155.3111,152.6041,153.3636,27428069
2017-08-21,153.3636,153.7434,151.0365,153.0812,26368528
2017-08-22,154.0744,155.798,153.87,155.5837,21604585
2017-08-23,154.8924,156.2556,154.7074,155.7785,19399081
2017-08-24,156.2167,156.5185,154.386,155.0871,19818918
2017-08-25,155.4571,156.3432,155.0871,155.6616,25480063
2017-08-28,155.9343,157.7454,155.7298,157.2293,25965972
2017-08-29,155.8953,158.836,155.798,158.6315,29516910
2017-08-30,159.4982,159.5858,158.3394,159.06,27269584
2017-08-31,159.3424,160.1992,159.1866,159.6929,26785096
2017-09-01,160.4719,160.6082,159.3326,159.7416,16591051
2017-09-05,159.4495,159.9363,156.3432,157.8233,29536314
2017-09-06,158.4368,158.7094,156.3043,157.6578,21651726
2017-09-07,157.8331,157.9791,156.1485,157.0249,21928502
2017-09-08,156.6354,156.9178,154.3666,154.4639,28611535
2017-09-11,156.2848,157.7941,155.6908,157.2586,31580798
2017-09-12,158.3394,159.654,154.6003,156.6354,71714046
2017-09-13,155.6714,155.759,153.7628,155.4571,44907361
2017-09-14,154.8145,155.2137,153.9381,154.1231,23760749
2017-09-15,154.3081,156.7425,153.8505,155.6811,49114602
2017-09-18,155.9051,156.2848,153.8456,154.5029,28269435
2017-09-19,155.3208,155.574,154.2789,154.5613,20810632
2017-09-20,153.7531,154.1037,149.79,151.9712,52951364
2017-09-21,151.7083,151.7083,148.7384,149.3616,37511661
2017-09-22,148.0275,148.271,146.6059,147.9009,46645443
2017-09-25,146.0508,147.8425,145.2426,146.5961,44387336
2017-09-26,147.7938,149.8776,147.7062,149.1181,36660045
2017-09-27,149.7608,150.6556,149.5076,150.1795,25504227
2017-09-28,149.8484,150.2282,148.6897,149.2544,22005455
2017-09-29,149.1863,150.0821,148.0081,150.0724,26299810
2017-10-02,150.2087,150.3937,148.7091,149.7705,18698842
2017-10-03,149.9653,151.0169,149.8679,150.4229,16230293
2017-10-04,149.5952,149.8192,148.456,149.4492,20163750
2017-10-05,150.1308,151.3577,150.0042,151.309,21283769
2017-10-06,150.9001,151.4064,150.5008,151.2214,17407558
2017-10-09,151.718,152.6138,151.4015,151.7472,16262923
2017-10-10,151.9566,153.8505,151.0266,151.8056,15617014
2017-10-11,151.8738,152.8573,151.6596,152.4386,16905640
2017-10-12,152.2438,153.237,151.64,151.903,16125054
2017-10-13,152.6138,153.1494,152.3022,152.867,16394188
2017-10-16,153.7531,155.798,153.5097,155.6811,24121452
2017-10-17,155.5837,156.6451,155.0482,156.2556,18997275
2017-10-18,156.2069,156.4893,155.4085,155.5643,16374164
2017-10-19,152.6333,152.9546,150.9487,151.8835,42584166
2017-10-20,152.497,153.607,151.8641,152.1464,23974146
2017-10-23,152.7696,153.5486,151.4161,152.0685,21984327
2017-10-24,152.1854,153.2857,152.0978,152.9741,17757230
2017-10-25,152.7891,153.4123,151.1922,152.3022,21207098
2017-10-26,153.1007,153.6845,152.6625,153.276,17000469
2017-10-27,155.1066,159.3034,154.5321,158.7679,44454160
2017-10-30,159.5858,163.656,159.4203,162.3415,44700772
2017-10-31,163.4905,165.1944,162.5557,164.6005,36046828
2017-11-01,165.4087,165.4769,161.2606,162.507,33637762
2017-11-02,163.2373,164.0747,160.9393,163.695,41393373
2017-11-03,169.4303,169.6834,166.6259,167.9697,59398631
2017-11-06,167.8382,170.3943,167.2102,169.6737,35026306
2017-11-07,169.3426,170.6474,169.0408,170.219,24361485
2017-11-08,170.0729,171.6114,169.7516,171.6114,24409527
2017-11-09,170.5111,171.4703,168.5929,171.2609,29185668
2017-11-10,171.1241,171.3879,170.3032,170.6941,25145500
2017-11-13,169.5507,170.528,169.453,170.01,16982080
2017-11-14,169.1012,169.5312,167.2835,167.4399,24782487
2017-11-15,166.1011,166.4428,164.5473,165.2313,29158070
2017-11-16,167.2835,167.9578,166.4236,167.2054,23637484
2017-11-17,167.1467,167.4888,165.7786,166.277,21899544
2017-11-20,166.4138,166.6777,165.7004,166.1109,16262447
2017-11-21,166.8927,169.7462,166.8927,169.1989,25131295
2017-11-22,169.4139,171.0166,169.111,170.9775,25588925
2017-11-24,171.1143,171.5052,170.6706,170.9873,14026673
2017-11-27,171.0655,171.0948,169.3944,170.1273,20716802
2017-11-28,170.3325,170.8896,167.9481,169.1305,26428802
2017-11-29,168.7005,168.9839,163.3551,165.6222,41666364
2017-11-30,166.5506,168.2217,164.6059,167.9383,41527218
2017-12-01,166.0815,167.7624,164.6646,167.1565,39759288
2017-12-04,168.554,168.6908,165.7688,165.935,32542385
2017-12-05,165.2118,167.6158,164.5668,165.7786,27350154
2017-12-06,163.6873,166.3304,162.671,165.1629,28560000
2017-12-07,165.1825,166.5604,165.0652,165.4659,25673308
2017-12-08,166.6093,167.1076,164.9773,165.5147,23355231
2017-12-11,165.3486,168.9546,164.9479,168.7396,35273759
2017-12-12,168.2315,168.466,167.5582,167.7917,19409230
2017-12-13,168.5735,169.5898,168.0849,168.3487,23818447
2017-12-14,168.4758,169.1892,167.7429,168.2999,20476541
2017-12-15,169.6778,170.2055,168.5344,170.01,40169307
2017-12-18,170.8993,173.1665,170.8798,172.4043,29421114
2017-12-19,171.0459,171.3977,170.1273,170.5671,27436447
2017-12-20,170.8896,171.427,169.3064,170.3814,23475649
2017-12-21,170.2055,172.0134,170.1371,171.0264,20949896
2017-12-22,170.7039,171.4309,170.528,171.0264,16349444
2017-12-26,166.9122,167.5669,165.8167,166.6874,33185536
2017-12-27,166.2281,166.8927,165.847,166.7167,21498213
2017-12-28,167.1076,167.9383,166.5995,167.1858,16480187
2017-12-29,166.6386,166.707,165.3682,165.3779,25999922
2018-01-02,166.2868,168.3781,165.4073,168.339,25555934
2018-01-03,168.6028,170.5768,168.0458,168.3096,29517899
2018-01-04,168.6126,169.5214,168.1631,169.0914,22434597
2018-01-05,169.4921,171.3782,169.111,171.0166,23660018
2018-01-08,170.3814,171.6127,169.971,170.3814,20567766
2018-01-09,170.5768,171.0752,169.4628,170.3618,21583997
2018-01-10,169.2185,170.3325,169.0621,170.3228,23959895
2018-01-11,170.6159,171.4941,170.5182,171.2902,18667729
2018-01-12,172.1697,173.3229,171.6518,173.059,25418080
2018-01-16,173.8506,175.3067,172.1306,172.1795,29565947
2018-01-17,172.1404,175.1699,171.085,175.0233,34386836
2018-01-18,175.2871,176.0005,174.1926,175.1796,31193352
2018-01-19,174.5444,175.4923,173.3717,174.3978,32425067
2018-01-22,173.2642,173.7333,172.5817,172.9711,27108551
2018-01-23,173.2642,175.3555,172.7952,173.0102,32689146
2018-01-24,173.2154,173.2642,169.2576,170.2544,51105090
2018-01-25,170.5329,170.9677,166.6483,167.2151,41529004
2018-01-26,168.0849,168.0849,166.189,167.606,39143011
2018-01-29,166.2868,166.2868,163.2671,164.1368,50640406
2018-01-30,161.7573,163.5603,160.951,163.1694,46048185
2018-01-31,163.0717,164.6076,162.7101,163.6189,32478930
2018-02-01,163.3599,164.7818,162.9642,163.9609,47230787
2018-02-02,162.2215,163.0032,156.4558,156.8467,86593825
2018-02-05,155.4785,160.1497,152.4491,152.9279,72738522
2018-02-06,151.3057,159.9934,150.4946,159.3191,68243838
2018-02-07,159.3728,159.6806,155.4477,155.9085,51608580
2018-02-08,156.6414,157.3353,151.5012,151.6184,54390516
2018-02-09,154.1206,154.9252,147.4189,153.473,70672608
2018-02-12,155.5238,160.8125,154.5523,159.6547,60819539
2018-02-13,158.909,161.6564,158.6146,161.2541,32549163
2018-02-14,159.9834,164.394,159.8215,164.2272,40644933
2018-02-15,166.6018,169.8398,165.8266,169.7417,51147171
2018-02-16,169.1235,171.5373,168.5446,169.1922,40176091
2018-02-20,168.8193,170.9878,168.2012,168.6231,33930540
2018-02-21,169.5847,170.8505,167.7988,167.8577,37471623
2018-02-22,168.574,170.6836,168.4857,169.2609,30991940
2018-02-23,170.4089,172.3517,170.2813,172.2045,33812360
2018-02-26,173.0386,176.0215,172.9012,175.6094,38162174
2018-02-27,175.7369,177.091,174.8146,175.0403,38928125
2018-02-28,175.8939,177.2235,174.7067,174.7753,37782138
2018-03-01,175.1875,176.3993,169.4179,171.7139,48801970
2018-03-02,169.5552,172.9895,169.2118,172.9012,38453950
2018-03-05,171.92,174.4025,171.2429,173.4998,28401366
2018-03-06,174.5693,174.9029,172.8227,173.3526,23788506
2018-03-07,171.6551,172.548,170.9976,171.7434,31703462
2018-03-08,172.1849,173.7941,171.7826,173.6175,23774107
2018-03-09,174.6183,176.62,174.059,176.6004,32185162
2018-03-12,176.9046,178.9652,176.8261,178.3077,32207081
2018-03-13,179.1614,180.0543,175.8743,176.5906,31693529
2018-03-14,176.934,177.1303,174.4712,175.0893,29368356
2018-03-15,175.1482,176.8555,174.7264,175.2954,22743798
2018-03-16,175.2954,175.7566,174.2847,174.6772,39404688
2018-03-19,173.9904,174.1375,170.3991,172.0083,33446771
2018-03-20,171.9494,173.4801,171.6551,171.9494,19649350
2018-03-21,171.7532,171.8022,168.0442,168.054,37054935
2018-03-22,166.8078,169.4375,165.4341,165.6794,41490767
2018-03-23,165.228,166.7293,161.8428,161.8428,41028784
2018-03-26,164.9141,169.8496,163.3147,169.5258,37541236
2018-03-27,170.4187,171.8611,163.7856,165.179,40922579
2018-03-28,164.1095,166.8274,162.0881,163.3539,41668545
2018-03-29,164.654,168.525,163.766,164.6295,38398505
2018-04-02,164.7276,165.7677,161.3817,163.5502,37586791
2018-04-03,164.4921,165.5769,161.784,165.228,30278046
2018-04-04,161.784,168.7801,161.676,168.3876,34605489
2018-04-05,169.3394,170.9588,168.8488,169.5552,26933197
2018-04-06,167.7596,169.2412,165.0416,165.2182,35005290
2018-04-09,166.6901,169.8398,166.6557,166.8569,29017718
2018-04-10,169.7515,170.7327,168.3091,169.9968,28614241
2018-04-11,168.9959,170.6573,168.4759,169.202,22431640
2018-04-12,170.1538,171.7139,169.7907,170.8701,22889285
2018-04-13,171.4981,172.5382,170.5855,171.449,25124255
2018-04-16,171.7435,172.8816,171.5472,172.5185,21578420
2018-04-17,173.1759,175.5765,173.0975,174.8931,26605442
2018-04-18,174.4712,175.4622,173.5586,174.5006,20754538
2018-04-19,171.6649,172.0966,169.4179,169.5552,34808800
2018-04-20,167.3916,168.0033,162.3236,162.6082,65491140
2018-04-23,163.7021,163.7856,161.0088,162.1372,36515477
2018-04-24,162.5591,163.2067,158.1928,159.8804,33692017
2018-04-25,159.5664,162.3138,159.3603,160.5771,28382084
2018-04-26,161.0382,162.618,160.3023,161.1363,27963014
2018-04-27,160.9205,161.2443,157.6138,159.272,35655839
2018-04-30,159.0858,164.1193,158.801,162.1568,42427424
2018-05-01,163.2854,166.0228,162.1666,165.9247,53569376
2018-05-02,171.9347,174.4123,170.5365,173.2544,66539371
2018-05-03,172.5774,174.167,171.1655,173.5684,34068180
2018-05-04,174.9029,180.7902,174.8244,180.3781,56201317
2018-05-07,181.7028,184.146,181.2808,181.6831,42451423
2018-05-08,181.5163,182.7232,180.2162,182.5564,28402777
2018-05-09,183.047,183.8811,181.742,183.8418,23211241
2018-05-10,184.2147,186.7953,184.1264,186.4715,27989289
2018-05-11,186.6488,187.2102,184.6393,185.7623,26212221
2018-05-14,186.176,186.6882,185.0432,185.3288,20778772
2018-05-15,183.9794,184.265,182.3246,183.6445,23695159
2018-05-16,183.28,185.6342,183.2111,185.3584,19183064
2018-05-17,185.1811,186.0775,183.5657,184.1862,17294029
2018-05-18,184.3832,184.9941,183.3391,183.5164,18297728
2018-05-21,185.1811,186.4321,184.108,184.8166,18400787
2018-05-22,185.5505,186.0479,183.9794,184.3537,15240704
2018-05-23,183.5558,185.6736,182.9747,185.5357,20058415
2018-05-24,185.9396,186.0085,183.4179,185.3288,23233975
2018-05-25,185.4076,186.8064,184.8363,185.7524,17460963
2018-05-29,184.7871,185.9199,184.068,185.0826,22514075
2018-05-30,184.9053,185.1811,183.9794,184.6886,18690547
2018-05-31,184.4128,185.4076,183.349,184.068,27482793
2018-06-01,185.1724,187.4072,184.9348,187.3875,23442510
2018-06-04,188.7616,190.5198,188.4809,188.9537,26266174
2018-06-05,190.1702,191.032,189.4757,190.4115,21565963
2018-06-06,190.7267,191.1699,189.0423,191.0714,20933619
2018-06-07,191.229,191.2881,189.4511,190.5592,21347180
2018-06-08,188.3036,189.1211,186.9246,188.8256,26656799
2018-06-11,188.4809,189.0916,187.358,188.3627,18308460
2018-06-12,188.5153,189.723,188.2839,189.3969,16911141
2018-06-13,189.5348,189.9879,187.5845,187.8406,21638393
2018-06-14,188.6779,188.6976,187.3678,187.9391,21610074
2018-06-15,187.1807,187.3087,185.4372,186.0085,61719160
2018-06-18,185.0629,186.3828,184.3931,185.91,18484865
2018-06-19,182.364,183.5361,180.6993,182.9057,33578455
2018-06-20,183.5558,184.3931,182.9451,183.7036,20628701
2018-06-21,184.4423,185.5259,182.167,182.6792,25711898
2018-06-22,183.3293,183.3588,181.9306,182.1473,27200447
2018-06-25,180.6501,182.1473,178.0201,179.4385,31663096
2018-06-26,180.2462,183.7331,179.803,181.6646,24569201
2018-06-27,182.4505,184.4719,181.2706,181.3987,25285328
2018-06-28,181.3396,183.4179,181.0441,182.7186,17365235
2018-06-29,183.4967,184.3832,180.1674,182.3344,22737666
2018-07-02,181.0638,184.4916,180.6698,184.3734,17731343
2018-07-03,184.9742,185.1318,180.788,181.1623,13954806
2018-07-05,182.4822,183.6149,181.5169,182.6201,16604248
2018-07-06,182.6398,185.6086,182.4231,185.1515,17485245
2018-07-09,186.6586,187.8209,186.4616,187.7224,19756634
2018-07-10,187.8505,188.4119,187.3285,187.4959,15939149
2018-07-11,185.6736,186.9343,184.7969,185.0629,18831470
2018-07-12,186.6882,188.54,186.4715,188.1657,18041131
2018-07-13,188.2149,188.9635,188.0376,188.4612,12519792
2018-07-16,188.6483,189.7614,187.5599,188.0475,15043110
2018-07-17,186.9049,188.9931,186.3631,188.5794,15534523
2018-07-18,188.9044,188.9241,187.0822,187.5451,16393381
2018-07-19,186.8458,189.6629,186.8458,189.0029,20286752
2018-07-20,188.9044,189.5447,187.3186,188.5695,20706042
2018-07-23,187.8209,189.0817,186.7177,188.737,15989365
2018-07-24,189.5644,190.7563,189.1704,190.1061,18697898
2018-07-25,190.1654,191.9284,189.5447,191.8988,16826483
2018-07-26,191.692,193.0217,190.707,191.298,19075964
2018-07-27,192.0663,192.2633,187.2496,188.1164,24023972
2018-07-30,189.0226,189.3181,186.2351,187.0625,21029535
2018-07-31,187.4466,189.259,186.501,187.4368,39373038
2018-08-01,196.1442,198.7348,194.3515,198.4787,67935716
2018-08-02,197.5725,205.2555,197.3459,204.2804,62404012
2018-08-03,203.9258,205.6101,202.3993,204.8714,33447396
2018-08-06,204.8812,206.1125,203.9652,205.9352,25425387
2018-08-07,206.1814,206.3587,203.6598,204.0046,25587387
2018-08-08,202.9605,204.6941,201.4534,204.1425,22525487
2018-08-09,204.172,206.6345,204.0932,205.748,23492626
2018-08-10,204.9672,206.6871,204.2851,205.1352,24611202
2018-08-13,205.3032,208.5177,205.3032,206.4597,25890880
2018-08-14,207.7299,208.1302,205.8568,207.3296,20748010
2018-08-15,206.8057,208.3082,205.926,207.8139,28807564
2018-08-16,209.3065,211.3448,209.0297,210.8584,28500367
2018-08-17,210.977,215.435,210.7002,215.0692,35426997
2018-08-20,215.5832,216.6508,212.6277,212.9737,30287695
2018-08-21,214.2982,214.6837,211.5553,212.5585,26159755
2018-08-22,211.6294,213.8633,211.3724,212.5684,19018131
2018-08-23,212.173,214.5454,212.1236,213.0034,18883224
2018-08-24,214.1005,214.3971,212.6277,213.6656,18476356
2018-08-27,214.6442,216.2159,213.8337,215.4251,20525117
2018-08-28,216.4827,217.9951,216.3938,217.1648,22776766
2018-08-29,217.6096,220.911,216.8781,220.4069,27254804
2018-08-30,220.6738,225.626,219.8336,222.4333,48793824
2018-08-31,223.8962,226.229,223.3921,225.0033,43340134
2018-09-04,225.7743,226.5354,224.0148,225.7248,27390132
2018-09-05,226.3476,227.0197,222.5025,224.252,33332960
2018-09-06,223.6194,224.7265,218.7463,220.5255,34289976
2018-09-07,219.29,222.7693,218.1631,218.7463,37619810
2018-09-10,218.4004,219.29,213.972,215.8106,39516453
2018-09-11,215.4943,221.7107,214.061,221.2669,35749049
2018-09-12,222.3443,222.4036,217.3032,218.519,49278740
2018-09-13,220.9407,225.715,220.0017,223.7973,41706377
2018-09-14,223.145,224.2224,219.9542,221.257,31999289
2018-09-17,219.5865,220.3773,214.7628,215.3658,37195133
2018-09-18,215.2768,219.29,214.6145,215.7216,31571712
2018-09-19,215.9786,217.0857,212.8155,215.8501,27123833
2018-09-20,217.6985,219.715,216.6211,217.491,26608794
2018-09-21,218.2323,218.8056,214.7826,215.1483,96246748
2018-09-24,214.318,218.7068,214.1302,218.2422,27693358
2018-09-25,217.2142,220.2488,217.1648,219.626,24554379
2018-09-26,218.4498,221.168,217.2241,217.8765,23984706
2018-09-27,221.2372,223.827,220.9605,222.3542,30181227
2018-09-28,222.196,223.2339,221.4349,223.1351,22929364
2018-10-01,225.3196,226.7726,223.738,224.6375,23600802
2018-10-02,224.6277,227.3459,224.0148,226.6342,24788170
2018-10-03,227.3953,230.7759,227.1285,229.392,28654799
2018-10-04,228.1169,229.6688,224.1137,225.3591,32042000
2018-10-05,225.3295,225.7743,218.0346,221.7018,33580463
2018-10-08,219.6458,222.2059,217.659,221.1878,29663923
2018-10-09,221.0593,224.6474,219.6816,224.252,26891029
2018-10-10,222.8583,223.738,213.5569,213.8633,41990554
2018-10-11,212.0445,216.9671,209.8699,211.9754,53124392
2018-10-12,217.8765,220.3081,214.3378,219.547,40337851
2018-10-15,218.6079,219.2702,214.7628,214.8518,30791007
2018-10-16,216.4037,220.4168,214.2614,219.5865,29183963
2018-10-17,219.7348,220.0708,216.8089,218.6376,22885397
2018-10-18,215.346,217.2043,210.5421,213.5272,32581315
2018-10-19,215.5437,218.7068,214.921,216.7793,33078726
2018-10-22,217.2537,220.7825,216.4135,218.1038,28792082
2018-10-23,213.3394,220.6738,212.2225,220.1598,38767846
2018-10-24,220.0313,221.6425,212.0643,212.608,40925163
2018-10-25,215.1977,218.8254,214.2488,217.2636,29855768
2018-10-26,213.4086,217.6491,210.2159,213.804,47258375
2018-10-29,216.6607,217.1549,203.7118,209.7909,45935520
2018-10-30,208.7134,212.6969,206.8551,210.8386,36659990
2018-10-31,214.3773,217.9061,214.1203,216.3345,38358933
2018-11-01,216.5223,219.7941,214.3081,219.6557,58323180
2018-11-02,207.1319,211.1846,203.0594,205.0858,91328654
2018-11-05,201.9425,202.0314,195.8832,199.2638,66163669
2018-11-06,199.5899,202.3576,199.3626,201.4186,31882881
2018-11-07,203.5932,207.636,201.7744,207.5273,33424434
2018-11-08,208.2811,208.42,205.0773,206.8032,25362636
2018-11-09,203.887,204.3433,200.6137,202.8157,34365750
2018-11-12,197.39,198.2331,192.2221,192.599,51135518
2018-11-13,190.0796,195.5847,189.9012,190.6747,46882936
2018-11-14,192.3312,192.9065,184.4257,185.2887,60800957
2018-11-15,186.8658,190.4168,185.3879,189.8614,46478801
2018-11-16,188.9587,193.3921,187.9272,191.9642,36928253
2018-11-19,188.4628,189.1571,183.4933,184.3563,41920872
2018-11-20,176.9269,180.0018,174.09,175.5481,67825247
2018-11-21,178.2759,178.8115,175.1216,175.3497,31124210
2018-11-23,173.5246,175.1662,170.7076,170.8961,23623972
2018-11-26,172.8303,173.5345,168.8825,173.2072,44998520
2018-11-27,170.1224,173.356,169.4975,172.8303,41387377
2018-11-28,175.3001,179.8233,173.5147,179.4761,46062539
2018-11-29,181.1822,181.321,176.2623,178.0973,41769992
2018-11-30,178.8313,178.871,175.5977,177.1352,39531549
2018-12-03,182.9676,183.4437,179.7439,183.3247,40798002
2018-12-04,179.486,180.9143,174.8439,175.2605,41344282
2018-12-06,170.3704,173.3659,169.0412,173.3064,43098410
2018-12-07,172.0864,173.0783,166.9384,167.1268,42281631
2018-12-10,163.665,168.7139,162.0086,168.2278,62025994
2018-12-11,170.2712,170.4001,165.6489,167.2657,47281665
2018-12-12,169.0214,170.5291,167.6525,167.7319,35627674
2018-12-13,169.1106,171.1738,168.1782,169.5669,31897827
2018-12-14,167.6327,167.712,163.9428,164.1412,40703710
2018-12-17,164.1114,166.9879,161.4134,162.6136,44287922
2018-12-18,164.042,166.1746,163.06,164.7264,33841518
2018-12-19,164.657,166.0952,157.8029,159.5883,49047297
